id,name,neighbourhood,price
7731324,Charming apartment in Botafogo,Botafogo,139.0
7746353,Hospedagem c/ café da manhã!!!,Recreio dos Bandeirantes,101.0
8262844,ipanema epitàcio pessoa,Ipanema,450.0
8271662,New apartment at Recreio.,Barra da Tijuca,1000.0
8273189,Modern Apartment in Ipanema -Rio,Ipanema,781.0
7750026,Nice Apartment in Ipanema Beach,Ipanema,270.0
8274063,"Amplo, Excelente Localização Quadra Praia",Copacabana,289.0
7756567,Tijuca com varanda,Praça da Bandeira,600.0
8284193,Studio Pepe av.,Barra da Tijuca,343.0
7770078,Charming suite in Ipanema,Ipanema,194.0
8284316,Flat de frente para o mar com vista panorâmica.,Recreio dos Bandeirantes,329.0
7783419,Apartamento Studio em Copacabana,Copacabana,159.0
8289341,Studio completo no Flamengo,Flamengo,177.0
7784102,Conjugado Reformado na LAPA,Centro,96.0
8291819,For all the events in Rio,Jacarepaguá,353.0
7786600,"Studio no Estácio, Centro do Rio!",Estácio,197.0
8301175,"Madonna, melhor ponto de Copacabana, perto de tudo",Copacabana,1600.0
8302345,Apart Hotel 200 m from Leblon Beach,Leblon,377.0
7788530,Copacabana / Posto 4 - 904,Copacabana,240.0
8304159,Newly Renovated 2 Bedrooms Condo,Glória,300.0
7796470,Independent suite in a little house,Gávea,199.0
8308045,"Apartment almost house, plenty of space, airy.",Jardim Botânico,180.0
8319458,Apartamento em Copacabana,Copacabana,293.0
8322142,SÓ ENTRAR PARA SE SENTIR EM CASA!!!,Flamengo,610.0
7802852,"Nice, cool and close to the beach!!",Recreio dos Bandeirantes,161.0
7808662,Apartamento em Copacabana,Copacabana,406.0
8328434,Accommodation for the Olympics,Recreio dos Bandeirantes,239.0
7809167,Best flat of Copacabana,Copacabana,750.0
8339217,"Sala, cozinha, banheiro e 3 quartos",Campo Grande,350.0
8366392,Apartamento posto 6 copacabana,Copacabana,215.0
8369602,Apto. 2 Suites Front Kite&WindSurf,Barra da Tijuca,1000.0
7809318,Best flat of Copacabana,Copacabana,750.0
8370836,Welcome Home!,Copacabana,174.0
7819345,"Olimpíadas do RIO, Paraolimpíadas 2016",Camorim,2950.0
7824100,Quarto amplo com banheiro privativo,Botafogo,134.0
8381628,Apartamento moderno / 2 quadras da praia,Leblon,536.0
7833575,10 Verano Stay Flat com wi-fi e cozinha (Arena),Jacarepaguá,229.0
8388975,Excelente suíte com sala e terraço,Andaraí,2057.0
8390419,Copacabana Panoramic Penthouse,Copacabana,2200.0
7834026,2-Bedroom Penthouse in Copacabana 018,Copacabana,800.0
8401221,cobertura à 300 m posto 9 praia do recreio,Recreio dos Bandeirantes,500.0
7841907,Sea View,Ipanema,270.0
8402220,SUITE-TERRAÇO no coração do Rio de Janeiro!,Santa Teresa,309.0
7857265,5min from the Barra beach,Recreio dos Bandeirantes,410.0
8409929,ÓTIMO APTO 2 QTOS PRAIA DE BOTAFOGO,Botafogo,350.0
7859720,"RIO-Centro, RockinRio, Temporada, Evento,Réveillon",Jacarepaguá,80.0
8424695,Special room Barra Beach,Barra da Tijuca,120.0
7867697,Near Copa Beach and Newly Renovated,Copacabana,221.0
8426395,Nossa Senhora de Copacabana,Copacabana,250.0
7873549,"""Preferred Location, Cantagalo Metro Station""",Copacabana,221.0
8426809,"Place in a closed, safe and quiet condo 90m2",Copacabana,309.0
7880438,HOUSE NEAR CORCOVADO - AMAZING VIEW,Laranjeiras,1736.0
8438021,The Best Treatment in Rio! O Melhor Tratamento Do Rio!,Vidigal,60.0
8441006,Dupla Incrível: Conforto e Diversão,Botafogo,329.0
7882841,Copacabana Beach Penthouse,Copacabana,590.0
7891169,Private room shared bathroom in Copacabana Hostel,Copacabana,422.0
8444563,Ótima Suite Hotel em Copacabana,Copacabana,98.0
7901824,Suíte  2 quadas da praia,Barra da Tijuca,786.0
7909738,Avenida Rainha Elizabeth 122 303,Copacabana,339.0
8444751,RIO DE JANEIRO apt standart 01,Rio Comprido,90.0
8454123,Nice apartment in the best place of Copacabana,Copacabana,213.0
7911147,Barata Ribeiro street with 2 rooms/Suite,Copacabana,264.0
8460749,Hotel style suite in Copacabana (Green suite),Copacabana,109.0
7912618,Flat in Copacabana,Copacabana,190.0
7920552,Excelente suite Gávea/Leblon perto da praia,Gávea,267.0
8470726,Melhor 2 quartos do Leblon,Leblon,459.0
7932807,Boat Ferretti 530 with Fly,Barra da Tijuca,8000.0
8470978,Charmoso Apartamento Rio de Janeiro Leme,Leme,350.0
8471269,3 Bedroom in Leblon. Same block from the beach !,Leblon,706.0
7933051,Luxuoso refúgio no coração do Leblon,Leblon,770.0
8472232,Rio033 - Breathtaking luxurious villa with pool in Joa,Joá,14346.0
8472677,Rio003 - Contemporary house with pool in São Conrado,São Conrado,24444.0
8484971,"Copacabana, Posto 6, 2ºquadra praia",Copacabana,1105.0
7938926,Suite independente em Ipanema!,Ipanema,300.0
8485893,"Ipanema - espaçoso, confortável e bem localizado",Ipanema,650.0
7944205,MY RIOSTAR 120',Barra da Tijuca,40000.0
7949620,Vista mar com acesso a Praia Cidade Maravilhosa,Barra da Tijuca,1470.0
8488307,Studio no Leblon - Próximo a praia,Leblon,520.0
8489194,"JUNTO AO AEROPORTO, AO METRÔ E COM O VLT NA PORTA",Centro,177.0
8489203,DE FRENTE PARA O PARQUE DO FLAMENGO,Centro,200.0
7951479,Loft na Praia de Botafogo,Botafogo,150.0
8499916,MAR ABERTO - PENAMRIO,Copacabana,346.0
7957886,Studio pequeno perto da Lapa,Santa Teresa,330.0
7963841,Your home @ Copacabana Point,Copacabana,415.0
8501192,TIFFANY'S IPANEMA RESIDENCE SERVICE  APARTHOTEL,Ipanema,1180.0
7967745,Ipanema_a 100m do Mar_ Maio Oferta,Ipanema,1000.0
8502279,Sea Breeze Barra Beach,Barra da Tijuca,193.0
7969590,Apartamento Completo e Novo - Barra da Tijuca,Barra da Tijuca,870.0
8502444,Suite na Barra da Tijuca,Barra da Tijuca,150.0
7970833,Charming flat with balcony in Botasoho!,Botafogo,330.0
8514041,Apartamento perto da praia,Leme,962.0
24409409,C103 Apartamento 3 quartos com linda vista mar,Leme,995.0
8514270,"Apto inteiro, completo, pertinho da praia de copa",Copacabana,2099.0
8540100,Vista Mar e Lagoa Barra Quarto e Sala,Barra da Tijuca,255.0
8516364,atelier/Loft no Rio,Santa Teresa,386.0
8546955,Riolax,Laranjeiras,550.0
8518227,Lapa: Quarto espaçoso na Lapa,Santa Teresa,100.0
8552885,spectacular  panoramic view  Copacabana beach,Copacabana,413.0
8520002,APARTAMENTO IPANEMA  Muito  Conforto,Ipanema,243.0
8563413,"Charming, accessible, silent and comfortable.",Leblon,550.0
8520548,Loft Vista Mar Av. Atlântica,Copacabana,250.0
8570285,Garota de Ipanema,Ipanema,1295.0
8520623,Blue Ocean Sky Studio - Vidigal,Vidigal,81.0
8522073,Ipanema 1 Quadra Praia e Metrô,Ipanema,271.0
8570531,Copa Beach,Copacabana,1500.0
8581798,"Big room in Copacabana, 5 minutes from the beach",Copacabana,400.0
8530917,Ap Espaçoso e Aconchegante em Santa <3,Santa Teresa,650.0
8593389,COUPLE ROOM 5min BEACH,Copacabana,107.0
8539291,Kitnet p/ 2 Rock in Rio,Recreio dos Bandeirantes,105.0
8595530,"Leblon: luxury, green, parkg",Leblon,1200.0
9110895,APARTAMENTO ACONCHEGANTE NO RECREIO,Recreio dos Bandeirantes,1979.0
8596751,Tudo Super Bacana pra Voltar Sempre,Curicica,79229.0
8610927,One bedroom flat in Copacabana,Copacabana,390.0
9115960,apartamento confortável,Copacabana,270.0
8611740,Flat residencial com serviços 706 Frontal Mar,Barra da Tijuca,500.0
9116209,Quarto com hidro próximo Rio centro Jeunesse Arena,Jacarepaguá,300.0
8613499,Flat-Suíte com entrada independente,Copacabana,220.0
9135525,Excelente apto a 2 quadras da praia de Copacabana,Copacabana,400.0
9145714,Duplex Copacabana  Parcial Sea View,Copacabana,3426.0
8627462,Penthouse Maria,Ipanema,718.0
9145813,02 quartos no coração do Rio!,Flamengo,500.0
8629526,WONDERFUL CITY ❤ ️ CARNIVAL 2017,Copacabana,347.0
8643822,Best spot of Ipanema!,Ipanema,829.0
9147127,Melhor Ponto de Copacabana - Posto 4,Copacabana,227.0
8649086,Apartment near the beach of Copacabana 804,Copacabana,300.0
8650201,Going to Rio for the Olympics?,Copacabana,1657.0
9148518,quiet & comfort by the beach,Leme,350.0
8652500,Copacabana quarto frente Cristo e mar,Copacabana,333.0
8654518,"Confortable, Excellent Location, Leblon",Leblon,400.0
9160693,Copacabana aos seus pés.,Copacabana,1500.0
8666390,Residence Service in Ipanema,Ipanema,1006.0
9164215,A MELHOR E MAIOR MANSÃO DO JOÁ! VISTA MAR 360º!!!,Joá,5000.0
8667266,Luxury Ocean-Front Penthouse in Copacabana 3-br,Copacabana,2150.0
9169679,Great living room and bedroom in Lapa!,Santa Teresa,194.0
8670227,Penthouse in the heart of Leblon,Leblon,2829.0
9189605,Hospedagem rio de janeiro,Botafogo,608.0
9189830,Leblon: great apartment 2 blocks from the beach,Leblon,694.0
8703098,Condo Joa 303,Copacabana,829.0
8710268,"Rio de Janeiro, Paraíso Méier - II",Todos os Santos,177.0
9192648,Condo visco 501,Ipanema,497.0
9193844,Roomy apartment in Copacabana,Copacabana,200.0
8710657,"Rio de Janeiro, Paraíso Méier - III",Todos os Santos,177.0
9195667,Quartos excelentes!,Recreio dos Bandeirantes,100.0
8712459,Quarto a Beira Mar em área nobre,Copacabana,128.0
8716271,Charming Penthouse in the best street of Leblon,Leblon,399.0
9198768,"Condo Joa 505, partial ocean view",Copacabana,1381.0
9199613,2 Entire flat luxury  with 2 suites up to 9 guest,Copacabana,298.0
8716844,Quarto 2 pessoas frente e vista livre Botafogo.,Botafogo,100.0
9201553,1king luxury suite master private bath up to9guest,Copacabana,458.0
8719471,RJ - Reveillon - Apartment - Barra,Barra da Tijuca,943.0
9205886,"Ipanema, New, Spacious, Very Near Beach & Metro!!",Ipanema,253.0
8731783,Bucólica casa de vila,Catete,250.0
9206396,condo bartor 19801,Ipanema,718.0
8731808,Apto ideal p/ casal,Barra da Tijuca,840.0
8740747,O conforto e o calçadão de copa juntos,Copacabana,1000.0
9211947,apartamento moderno e confortável,Copacabana,270.0
9227002,Espaçoso apartamento em Copacabana,Copacabana,321.0
9239235,Flat Ipanema Ville Residence Service,Ipanema,471.0
8741518,"Quarto casal, arejado, de frente e vista livre",Botafogo,200.0
8754996,APTO TIJUCA | METRÔ | VAGA,Tijuca,100.0
9247374,Apartamento na Barra da Tijuca,Barra da Tijuca,389.0
8759956,Suíte próximo metro- prédio vintage,Tijuca,256.0
9256656,Huge apartment in Leblon,Leblon,1933.0
9258479,Apart-Hotel Mediterrâneo Flat para até 4 pessoas,Barra da Tijuca,300.0
8762329,Recreio VIP (Olympics Games Rio),Recreio dos Bandeirantes,178.0
9258874,Rio de Janeiro Oasis,Jacarepaguá,1519.0
9258949,BARRA Rio Center and Olympic Park.,Camorim,189.0
8779679,Rental Double Room in Botafogo!,Botafogo,200.0
9258987,Best location in Ipanema,Ipanema,281.0
8780421,Sea view in Barra Beach,Barra da Tijuca,400.0
9269645,Cozy Apartment Copacabana Posto 5,Copacabana,229.0
8781522,Exclusive Apt. Copacabana Beach (Av Atlantica),Copacabana,400.0
9272476,Prudente de Morais - One block from Ipanema beach!,Ipanema,596.0
8782487,In front of the Subway Station,Copacabana,350.0
8784059,Apart Copacabana Nice Street,Copacabana,230.0
9279565,Apartamento em Copacabana Rio,Copacabana,230.0
9279629,Charming old house in Rio,Catete,590.0
8793545,Apart-Hotel Serviços 2Quartos Vista Mar de Ipanema,Ipanema,721.0
8796046,CHARMOSO APARTAMENTO NA PRAIA DE BOTAFOGO,Botafogo,265.0
9286541,Cozy room in Copacabana,Copacabana,160.0
8822498,"Ninho de Gaivotas. Villa del Sol, Best Surf Beach.",Recreio dos Bandeirantes,339.0
9291618,Quadríssima no leblon,Leblon,3000.0
8829214,Copacabana Beach Suíte estilo Kitnet na praia,Copacabana,114.0
9292855,Casa bonita - Suíte 202 - Quarto Duplo,Inhoaíba,197.0
8831119,IPANEMA APART HOTEL QTO SALA METRO,Ipanema,286.0
9295102,Apartment with yard,Riachuelo,140.0
8839211,Vista Mar Rio de Janeiro,Barra da Tijuca,800.0
9296889,Conforto e comodidade a uma quadra da praia,Copacabana,420.0
8847856,Apartment - Botafogo Beach - 3 bedrooms,Botafogo,1500.0
8855998,IPANEMA 1 BEDROOM RUA GOMES CARNEIR,Ipanema,287.0
9299503,Double Room in Sea View Copacabana/Ipanema Apt,Copacabana,697.0
8861501,EXCELENTE LOCALIZACAO LEME - 1 quadra praia,Leme,400.0
9299738,Quarto solteiro ou casal,São Francisco Xavier,250.0
8874821,"Viva o paraíso e bom preço, a pé para a Praia de I",Ipanema,561.0
9300913,Ótimas Suites para as olimpíadas !,Barra da Tijuca,3314.0
8878529,RIO DE JANEIRO -BARRA TIJUCA BEACH-PLAYA-RIOCENTRO,Barra da Tijuca,1400.0
9306006,Apto Próximo a Villa Olímpica 2016,Recreio dos Bandeirantes,750.0
8880216,Charming apartment at Copacabana!,Copacabana,800.0
9310358,Tranquilidade em Copacabana,Copacabana,190.0
8884452,Studio in Botafogo,Botafogo,25000.0
9316004,Colonial House in Gávea 2,Gávea,306.0
8884882,Copacabana 2 bedrooms unbeatable location,Copacabana,331.0
8885162,Cozy 3 bedrooms Copacabana,Copacabana,490.0
9317750,condo fran 210,Copacabana,829.0
8904127,"ENTIRE SPACE: APARTMENT ""GREAT LOCATION",Copacabana,250.0
9322608,"Copacabana Rio de Janeiro, 100 mts from the beach",Copacabana,199.0
9327435,The best option for your stay !,Recreio dos Bandeirantes,1500.0
8905167,Feriado no Rio de Janeiro - Barra da Tijuca,Barra da Tijuca,1400.0
9328358,Apto COPACABANA Rio de Janeiro 3qts,Copacabana,350.0
8906882,Apartamento 3 quartos Ipanema,Ipanema,457.0
9332647,Condo Prudente 402,Ipanema,1050.0
8913571,RJ - Leblon - Um cantinho especial!,Leblon,310.0
9332721,condo joaquim 510,Ipanema,939.0
9337617,Pousada das Colonias,Barra da Tijuca,221.0
8918195,Cantinho Odara perto do mar,Copacabana,400.0
9337896,Apartamento de frente no Recreio,Recreio dos Bandeirantes,580.0
8924302,Between Copacabana and Ipanema,Copacabana,239.0
8933942,Accogliente /Cozy  /Acogedor Corcovado,Cosme Velho,159.0
8934828,Coração de Copacabana,Copacabana,400.0
8935958,APART HOTEL COPACABANA - Garagem e Serviços,Copacabana,321.0
9345068,Copacabana: longa temporada,Copacabana,186.0
9350695,1 bedroom apartment in Cores da Lapa,Centro,350.0
8954715,Studio no Centro do Rio de Janeiro,Centro,150.0
9352441,Luxe Condo 3 Bed Room 10 min beach,Barra da Tijuca,1263.0
8961053,Deslumbrante Vista Mar Leblon 2 quartos R,Leblon,435.0
9365754,Amazing ap 2 minutos to the beach,Leblon,380.0
8981357,"Modern, Stylish Apt Ipanema Centre",Ipanema,240.0
9391058,"Modern apartment in Copa, posto 5, show",Copacabana,290.0
8990284,Apt amplo e ótima localização,Barra da Tijuca,6955.0
9392004,Réveillon em Copacabana!,Copacabana,900.0
8991632,Quartos em Cobertura com vista para o mar 1,Copacabana,750.0
9402047,Great location between the beach and the Lagoon.,Lagoa,373.0
8993247,Seasonal Copacabana Apartment,Copacabana,235.0
9406783,"Suíte luxo em casa c/piscina e SPA, Ilha da Gigoia",Barra da Tijuca,280.0
9000442,Loft in Rio (Itanhangá - Barra),Itanhangá,198.0
9424559,Charming Apartment Ipanema,Ipanema,868.0
9004757,"""No coração de Ipanema Ótimo para 2 pessoas + 2!",Ipanema,600.0
9434187,Copacabana with beach view!,Copacabana,300.0
9008989,QUARTO LAPA,Centro,300.0
9435652,FLAT  HILARIO,Copacabana,157.0
9009131,Apartamento 2 quartos em Copacabana,Copacabana,480.0
9444998,Luxury with the best view from Rio.,Santa Teresa,1032.0
9010342,Apartment at Arpoador,Ipanema,200.0
9469127,Charming & Cozy near the beach!,Copacabana,159.0
9471792,"Here it is: THE room, private bath!",Copacabana,399.0
9025011,Conforto Carioca Glória | WiFi | TVcabo Metrô | 12,Glória,176.0
9475625,Santa Teresa Garden Villa with Swimming Pool,Santa Teresa,360.0
9475980,Apto em frente ao Rock In Rio,Jacarepaguá,1000.0
9026654,"3 rooms, beach and pool, next to Leblon",São Conrado,900.0
9029107,IN FRONT OF THE COPACABANA BEACH,Copacabana,343.0
9477367,Suite Master - Leblon,Leblon,1105.0
9039621,"MANSÃO MODERNA FRENTE MAR! 5 QTS, ELEVADOR!!",Joá,5000.0
9487768,Luxúry barra,Barra da Tijuca,1332.0
9046085,ALTO PADRÃO DE 5 SUÍTES ITANHANGÁ,Itanhangá,8000.0
9487865,Quarto Leblon Urquisa-aceito longa duração 1 px,Leblon,300.0
9049668,Spacious! Privileged location in Copacabana.,Copacabana,657.0
9489489,Apt Copacabana de frente para a praia 302,Leme,220.0
9489716,3-Bedroom ocean front Apartment - Ipanema - 048,Ipanema,1414.0
9056870,APT Copacabana luxo  temporada,Copacabana,186.0
9489855,Posto 5 Copacabana - quadra da praia 613,Copacabana,300.0
9063383,Cozy IPANEMA-2 bedrooms!,Ipanema,499.0
9493577,Rio Experience | 3 min from Beach | Great location,Copacabana,334.0
9064351,Visconde de Pirajá apartamento,Ipanema,1500.0
9064452,Aconchego no coração da cidade,São Conrado,116.0
9493666,LINDO APARTAMENTO EM COPACABANA,Copacabana,219.0
9074422,Copacabana Very Close to the Beach,Copacabana,195.0
9494941,Spacious Flat in Copacabana - Room and living room,Copacabana,197.0
9074427,LINDO FLAT 1 QUARTO NO LEBLON,Leblon,550.0
9077795,Copacabana wonderful view,Copacabana,350.0
9506012,Copacabana Excelente!,Copacabana,57.0
9092306,Cobertura dúplex: vista para o Cristo Redentor,Cosme Velho,960.0
9507540,Acogedor estiloso apartamento en Copacabana,Copacabana,440.0
9095057,Apartamento design no Alto Leblon,Leblon,231.0
9508710,"Room in Leblon, 100m from the beach",Leblon,350.0
9101672,"Reformadíssimo, moderno, ao lado do metrô/Botafogo",Botafogo,321.0
9512518,Copacabana Seaview,Copacabana,450.0
9104499,CHARMOSA VILLA 5 SUITES SAIDA DIRETO PARA A PRAIA!,Joá,6000.0
9105160,IPANEMA DESIGN,Ipanema,1650.0
9513618,Temporada em Copacabana a uma quadra da praia,Copacabana,165.0
9526675,Paraíso Leblon,Leblon,600.0
9105748,Copacabana! Beach Metro Garage 500mb and security!,Copacabana,321.0
9541029,Cozy Aparthotel Ipanema/Copacabana,Ipanema,475.0
9106096,3 BR Apart. nearby the Olympic Park,Jacarepaguá,600.0
9542855,Copacabana perto da praia!,Copacabana,256.0
9106865,Conforto e tranquilidade,São Conrado,123.0
9549419,Beautiful Duplex Penthouse in Barra da Tijuca(Rio2,Jacarepaguá,769.0
9555504,"2 br copacabana apt, beach 150 mtrs",Copacabana,304.0
9109484,O paraíso existe. Desfrute-o,Barra da Tijuca,400.0
9110002,ACONCHEGANTE MANSÃO NO MALIBU - SÓ ALUGUEL ANUAL !,Barra da Tijuca,600.0
9559193,Bright and practical flat in cool Gávea,Gávea,430.0
791073849481524351,Vista Mar Leme/Copacabana,Leme,340.0
9562306,"Cozy Apartment in Leblon, RJ",Leblon,600.0
9611517,Very simpatic apartment Leblon,Leblon,304.0
9563814,QUARTO PRÓXIMO AO METRO,Inhaúma,250.0
9612065,Apartamento Confortável Recreio,Recreio dos Bandeirantes,1490.0
9583474,"Lindo apto Leblon, 5 min da praia",Leblon,457.0
9613800,Great apartment in Copacabana,Copacabana,223.0
9583826,Aptm on top Copacabana (Morro Babilonia),Copacabana,160.0
9625523,"Leblon, 400 meters from the beach",Leblon,421.0
9590078,Quarto e sala a 100m da praia,Barra da Tijuca,380.0
9628698,Terraço charmoso no Recreio para Casal,Recreio dos Bandeirantes,290.0
9590320,Minisuite charmosinha for girls /bath/AC/Smart tv,Leblon,120.0
9641228,Praia Copacabana,Copacabana,1000.0
9594019,Maravilha Botafogo - Perto de Tudo.,Botafogo,325.0
9642367,Ipanema Quiet and Comfortable,Ipanema,639.0
9594137,Cozy room close to the beach,Copacabana,55.0
9651430,Ótima oportunidade no RJ para as olimpíadas!,Grajaú,35.0
9595322,"Flat 1 suíte, Copacabana, Réveillon",Copacabana,366.0
9595448,"Apartamento  2 suítes, Carnaval, Copacabana, RJ",Flamengo,700.0
9652976,Full bedroom apartment at Barra,Jacarepaguá,120.0
9658481,Flat in IPANEMA GREAT LOCATION,Ipanema,550.0
9595491,Vista para praia,Barra da Tijuca,290.0
9665183,Amazing apartment in Catete.,Catete,82.0
9665755,Apartamento quarto e sala divididos,Barra da Tijuca,1000.0
9602983,Quarto para casal próximo ao Maracanã e muito mais,Vila Isabel,643.0
9666419,Espetacular Apto Praia de Copacabana,Copacabana,1000.0
9964602,Apart Copacabana,Copacabana,180.0
9666961,Luxury One Bedroom Apartment,Copacabana,1105.0
9971237,Olimpíadas Casa 10min ParqOlímpico -Barra Posto 6,Barra da Tijuca,1500.0
9976637,Duplex Charmoso - Ótima localização e segurança.,Centro,287.0
9667756,Carnaval em Copacabana/Ipanema,Ipanema,1397.0
9984074,#Paraiso Bora Bora Resort Real,Barra da Tijuca,421.0
9672192,"ORLA Barra, APT  com  1 Suíte vista para o MAR !",Barra da Tijuca,210.0
9675368,Marina waterfront luxury apartment in Barra,Barra da Tijuca,1386.0
9985150,ALUGO VAGA EM QUARTO COPACABANA RJ,Copacabana,750.0
9677392,Apartamento design na Gávea,Gávea,700.0
9985563,ALUGUEL PARA AS OLIMPÍADAS NA BARRA,Jacarepaguá,2170.0
9678583,"Quarto claro, limpo e acolhedor",Cosme Velho,200.0
9985623,Copacabana Azul 3min da praia com vista do Cristo,Copacabana,254.0
9693021,Rio de Janeiro-Copacabana entre Arpoador e Ipanema,Copacabana,150.0
9985669,Excelente 2 quartos em Ipanema,Ipanema,400.0
9696990,"COPA, 3quartos, Wi-Fi, AC, GARAGEM, 160m², praia",Copacabana,2500.0
9988666,Apartamento 2 quartos Ipanema,Ipanema,1500.0
9702336,Apartment in Rio | Barra da Tijuca's Beach,Barra da Tijuca,409.0
9702863,Reserva Pontal,Recreio dos Bandeirantes,430.0
9704463,Total frontage to Copacabana beach,Copacabana,360.0
9989703,Fantastic apartment with Parking in Copacabana,Copacabana,393.0
9712288,Quarto suíte RJ/Recreio,Recreio dos Bandeirantes,301.0
9993627,Copacabana - Widest individual Room Near Beach,Copacabana,150.0
9712990,Wonderful view of Guanabara Bay,Glória,552.0
9714248,Apartamento na Ilha do Governador,Tauá,180.0
9994189,Entire Apartment in Ipanema/Near the beach.,Ipanema,394.0
9722842,Apartamento pertinho da praia de Copacabana,Copacabana,220.0
9995799,Apartamento de 1 quarto na Glória!,Santa Teresa,180.0
9727648,Charmoso apt Leme/Copacabana quadra praia,Leme,376.0
9997393,Arcos da Lapa/Glória - Apto Studio,Glória,250.0
10008627,Apartamento moderno e funcional. Silencioso,Humaitá,329.0
9730680,Copacabana 3 quartos. Ótima Localização!,Copacabana,800.0
9734007,Meirelles House Recreio,Recreio dos Bandeirantes,600.0
10012582,Antique house in a historical place,Catete,120.0
9735874,Casa bonita - Suíte 204,Campo Grande,225.0
10019904,Cobertura duplex recreio 2 suítes hidro e churrasq,Recreio dos Bandeirantes,229.0
9744439,"Casa Amarelo, Magnifique Villa à Santa Teresa !",Santa Teresa,1536.0
10020979,Apartment in excellent location Catete.,Catete,105.0
9744607,Luxurymaster king  suíte beach block,Copacabana,829.0
10029515,Apt Copacabana perto da praia 907,Copacabana,360.0
9746182,Apto COPACABANA Rio de Janeiro 3qtB,Copacabana,350.0
10030512,M80 - Apartment 3 minutes from Copacabana beach,Copacabana,212.0
9748445,condo melo 101,Ipanema,497.0
10030515,"Vista total Mar
Posto Seis 
Copacabana",Copacabana,550.0
9749941,"Quarto com cama de casal Ortobom, casa de família",São Conrado,350.0
9750464,Lindo apto de 3 quartos perto praia,Recreio dos Bandeirantes,350.0
10033028,Cosy Modern 1Bdr Apt in Copacabana/RJ near Ipanema,Copacabana,239.0
9757432,Apartamento lindo em Copacabana.,Copacabana,214.0
10034304,Lindo apartamento em Botafogo,Botafogo,350.0
9758516,Beachfront Condominio Large Balcony,Barra da Tijuca,409.0
9763255,QUARTO em JACAREPAGUA,Pechincha,314.0
10035945,"Studio in Copacabana / Ipanema beach, ocean view !",Copacabana,184.0
10038496,Copacabana Apartment Posto 6,Copacabana,213.0
9764483,"Excelente Apto reformado Copa, 3 quadras da PRAIA",Copacabana,230.0
10039649,1 bedroom apartment in Lagoa,Lagoa,293.0
9767125,Copacabana Lindo Local 7 pessoas Garagem,Copacabana,378.0
10040491,Casa Ecológica #1,Botafogo,140.0
9770344,Resting with sea and lagoon view.,Barra da Tijuca,1420.0
10048102,Seu lugar à beira-mar em Copacabana é aqui!,Copacabana,184.0
9772790,Nice 2 bedrooms Copacabana,Copacabana,293.0
10056813,"Quarto, sala, posto 2, a uma quadra da praia",Copacabana,300.0
9772868,Apto Copacabana quase esquina praia,Copacabana,200.0
9773614,Apto Copacabana Vista Lateral mar,Copacabana,180.0
10065203,condo vis 6044,Ipanema,746.0
10065255,Lindíssimo apt próximo vila olímpic,Freguesia (Jacarepaguá),1657.0
10072027,Raimundo,Barra da Tijuca,948.0
9775007,Vanessa's Room Casa S,São Conrado,277.0
10074154,Studio bem localizado Zona Sul Flamengo Rio,Laranjeiras,170.0
9790160,"APTO 2 MIN.PRAIA IPANEMA, WIFFI, AR CONDICIONADO!",Copacabana,651.0
10075043,Elegante Studio Praça Mauá,Centro,285.0
9792272,Suíte Luxo Baixo Gávea / Leblon,Gávea,400.0
10093904,Art Deco in Copacabana,Copacabana,500.0
10094543,Apto a uma quadra da Praia de Copacabana,Copacabana,340.0
9792522,Apto entre Copacabana e Ipanema,Ipanema,360.0
10097705,condo antopar,Ipanema,718.0
9793472,Apto Copacabana 3 minutos da praia,Copacabana,199.0
10098310,"Copacabana RJ, 150m near beach, 1 bedroom, WIFI",Copacabana,180.0
10098987,Belo e aconchegante na praia! Ótimo para famílias!,Barra da Tijuca,270.0
9795621,Quarto aconchegante c/banheiro exclusivo,Jacarepaguá,99.0
9804429,Ipanema  GREAT LOCATION 207 Apto 704,Ipanema,700.0
10102659,Charmoso e confortável quarto/sala,Copacabana,185.0
9804617,Charming in  Copacabana / Ipanema,Copacabana,149.0
10104228,Studio in the Best of Copacabana - Rio,Copacabana,180.0
9806772,Ótimo Apartamento em Copacabana -,Copacabana,1500.0
10110618,Pousada dos pássaros suite,Brás de Pina,199.0
9814102,Great ap./ simple and charming,Catete,99.0
10120106,1 semana reveillon só para muheres,São Cristóvão,150.0
9816814,Apartamento para famílias pertinho da praia!,Copacabana,400.0
9818121,IPANEMA Barão Great View to Lagoon,Ipanema,1000.0
9825096,Bad & breakfast,Vargem Pequena,159.0
10121866,"Rosa Studio Luxo  Lapa área nobre, 2 km zona sul",Centro,180.0
9825881,House for the period of the Olympics,Guaratiba,1000.0
9826058,Rio - Carnaval 2016,Laranjeiras,840.0
10122252,Room in Copacabana!,Copacabana,16572.0
9841294,Awesome Apartment - Olympic Park,Jacarepaguá,663.0
10123297,"New Building, Renovated, 24Security",Leblon,2762.0
9844789,Apto. 2 quartos  em rua tranquila de Santa Teresa,Santa Teresa,203.0
10135020,Quarto em predio ao lado do metrô,Tijuca,240.0
9851666,Ipanema GREAT LOCATION 444 Apto 1101,Ipanema,800.0
10136622,Mansão Temporada,Barra da Tijuca,1999.0
10137801,Apartamento em frente a Praia Barra,Barra da Tijuca,800.0
9853331,Amazing apartment in LEBLON,Leblon,379.0
9853431,Ipanema PRIME LOCATION 517 Apto 804,Ipanema,430.0
